組み合わせ,共起回数
"事, 事, 人, 居る, 成る, 為る, 無い, 良い, 言う",36
"事, 事, 人, 成る, 無い, 良い, 言う",44
"事, 事, 人, 成る, 為る, 無い, 良い, 言う",134
"事, 事, 人, 成る, 為る, 良い, 言う",121
"事, 事, 人, 成る, 為る, 為る, 良い, 言う",126
"事, 事, 人, 成る, 無い, 良い",44
"事, 事, 人, 成る, 為る, 無い, 良い",134
"事, 事, 人, 成る, 為る, 良い",121
"事, 事, 人, 成る, 為る, 為る, 良い",126
"事, 人, 思う, 成る, 無い, 良い",39
"事, 人, 思う, 成る, 為る, 無い, 良い",85
"事, 人, 思う, 成る, 為る, 良い",81
"事, 人, 思う, 成る, 為る, 為る, 良い",70
"事, 人, 居る, 成る, 無い, 良い, 言う",52
"事, 人, 居る, 成る, 為る, 無い, 良い, 言う",119
"事, 人, 居る, 成る, 為る, 良い, 言う",98
"事, 人, 居る, 成る, 為る, 為る, 良い, 言う",87
"事, 人, 居る, 成る, 無い, 良い",54
"事, 人, 居る, 成る, 為る, 無い, 良い",119
"事, 人, 居る, 成る, 為る, 良い",100
"事, 人, 居る, 成る, 為る, 為る, 良い",84
"事, 人, 成る, 無い, 良い, 言う",66
"事, 人, 成る, 為る, 無い, 良い, 言う",147
"事, 人, 成る, 為る, 良い, 言う",118
"事, 人, 成る, 為る, 為る, 良い, 言う",103
"事, 人, 成る, 無い, 良い",73
"事, 人, 成る, 為る, 無い, 良い",158
"事, 人, 成る, 為る, 良い",159
"事, 人, 成る, 為る, 為る, 良い",130
"人, 居る, 思う, 成る, 無い, 良い",35
"人, 居る, 思う, 成る, 為る, 無い, 良い",44
"人, 居る, 思う, 成る, 為る, 良い",132
"人, 居る, 思う, 成る, 為る, 為る, 良い",252
"人, 思う, 成る, 為る, 為る, 良い, 言う",45
"人, 思う, 成る, 為る, 為る, 無い, 良い, 言う",42
"人, 思う, 成る, 為る, 無い, 良い, 言う",93
"人, 思う, 成る, 為る, 無い, 無い, 良い, 言う",43
"人, 思う, 成る, 無い, 良い, 言う",77
"人, 思う, 成る, 無い, 無い, 良い, 言う",31
"人, 思う, 成る, 無い, 良い",74
"人, 思う, 成る, 為る, 無い, 良い",96
"人, 思う, 成る, 為る, 良い",180
"人, 思う, 成る, 為る, 為る, 良い",212
"人, 居る, 居る, 成る, 良い, 言う",58
"人, 居る, 居る, 成る, 良い, 言う, 言う",37
"人, 居る, 居る, 成る, 為る, 良い",88
"人, 居る, 居る, 成る, 為る, 為る, 良い",155
"人, 居る, 成る, 為る, 為る, 無い, 良い",46
"人, 居る, 成る, 為る, 為る, 無い, 良い, 言う",56
"人, 居る, 成る, 為る, 無い, 良い, 言う",83
"人, 居る, 成る, 無い, 良い, 言う",87
"人, 居る, 成る, 無い, 良い, 言う, 言う",50
"人, 居る, 成る, 良い, 言う, 言う",45
"人, 居る, 成る, 為る, 良い, 言う",87
"人, 居る, 成る, 為る, 為る, 良い, 言う",44
"人, 居る, 成る, 為る, 良い",215
"人, 居る, 成る, 為る, 為る, 良い",340
"人, 成る, 為る, 良い, 言う, 言う",34
"人, 成る, 為る, 無い, 良い, 言う, 言う",34
"人, 成る, 無い, 良い, 言う, 言う",39
"人, 成る, 無い, 無い, 良い, 言う",35
"人, 成る, 為る, 無い, 無い, 良い, 言う",44
"人, 成る, 為る, 無い, 良い, 言う",135
"人, 成る, 為る, 為る, 無い, 良い, 言う",60
"人, 成る, 為る, 良い, 言う",156
"人, 成る, 為る, 為る, 良い, 言う",79
"人, 成る, 無い, 無い, 良い",55
"人, 成る, 為る, 無い, 無い, 良い",77
"人, 成る, 為る, 無い, 良い",185
"人, 成る, 為る, 為る, 無い, 良い",95
"人, 成る, 為る, 良い",329
"人, 成る, 為る, 為る, 良い",300
"事, 事, 事, 人, 居る, 無い, 良い, 言う",32
"事, 事, 事, 人, 居る, 為る, 無い, 良い, 言う",80
"事, 事, 事, 人, 居る, 為る, 無い, 良い",86
"事, 事, 事, 人, 居る, 為る, 為る, 無い, 良い",98
"事, 事, 事, 人, 居る, 良い, 言う",36
"事, 事, 事, 人, 居る, 為る, 良い, 言う",80
"事, 事, 事, 人, 居る, 為る, 良い",86
"事, 事, 事, 人, 居る, 為る, 為る, 良い",98
"事, 事, 事, 人, 無い, 良い, 言う",39
"事, 事, 事, 人, 為る, 無い, 良い, 言う",98
"事, 事, 事, 人, 為る, 無い, 良い",104
"事, 事, 事, 人, 為る, 為る, 無い, 良い",115
"事, 事, 事, 人, 良い, 言う",40
"事, 事, 事, 人, 為る, 良い, 言う",96
"事, 事, 事, 人, 為る, 良い",102
"事, 事, 事, 人, 為る, 為る, 良い",109
"事, 事, 人, 居る, 思う, 無い, 良い, 言う",48
"事, 事, 人, 居る, 思う, 為る, 無い, 良い",76
"事, 事, 人, 居る, 思う, 為る, 為る, 無い, 良い",138
"事, 事, 人, 居る, 思う, 良い, 言う",51
"事, 事, 人, 居る, 思う, 為る, 良い",79
"事, 事, 人, 居る, 思う, 為る, 為る, 良い",141
"事, 事, 人, 思う, 為る, 為る, 為る, 良い, 言う",51
"事, 事, 人, 思う, 為る, 為る, 為る, 無い, 良い, 言う",74
"事, 事, 人, 思う, 為る, 為る, 無い, 良い, 言う",130
"事, 事, 人, 思う, 為る, 為る, 無い, 無い, 良い, 言う",54
"事, 事, 人, 思う, 為る, 無い, 良い, 言う",122
"事, 事, 人, 思う, 為る, 無い, 無い, 良い, 言う",62
"事, 事, 人, 思う, 無い, 良い, 言う",90
"事, 事, 人, 思う, 無い, 無い, 良い, 言う",64
"事, 事, 人, 思う, 無い, 無い, 良い",37
"事, 事, 人, 思う, 為る, 無い, 無い, 良い",41
"事, 事, 人, 思う, 為る, 無い, 良い",154
"事, 事, 人, 思う, 為る, 為る, 無い, 良い",222
"事, 事, 人, 思う, 為る, 良い",130
"事, 事, 人, 思う, 為る, 為る, 良い",186
"事, 事, 人, 居る, 無い, 良い, 言う",66
"事, 事, 人, 居る, 為る, 無い, 良い, 言う",132
"事, 事, 人, 居る, 為る, 無い, 良い",161
"事, 事, 人, 居る, 為る, 為る, 無い, 良い",186
"事, 事, 人, 居る, 良い, 言う",83
"事, 事, 人, 居る, 為る, 良い, 言う",137
"事, 事, 人, 居る, 為る, 良い",159
"事, 事, 人, 居る, 為る, 為る, 良い",189
"事, 事, 人, 無い, 無い, 良い, 言う, 言う",32
"事, 事, 人, 為る, 無い, 無い, 良い, 言う, 言う",49
"事, 事, 人, 為る, 無い, 無い, 良い, 言う",73
"事, 事, 人, 為る, 為る, 無い, 無い, 良い, 言う",76
"事, 事, 人, 為る, 無い, 無い, 良い",52
"事, 事, 人, 為る, 為る, 無い, 無い, 良い",47
"事, 事, 人, 無い, 良い, 言う, 言う",40
"事, 事, 人, 為る, 無い, 良い, 言う, 言う",69
"事, 事, 人, 為る, 無い, 良い, 言う",277
"事, 事, 人, 為る, 為る, 無い, 良い, 言う",295
"事, 事, 人, 為る, 無い, 良い",272
"事, 事, 人, 為る, 為る, 無い, 良い",295
"事, 事, 人, 良い, 言う",124
"事, 事, 人, 為る, 良い, 言う",238
"事, 事, 人, 為る, 良い",247
"事, 事, 人, 為る, 為る, 良い",254
"事, 人, 居る, 思う, 良い, 言う, 言う",31
"事, 人, 居る, 思う, 無い, 良い, 言う, 言う",31
"事, 人, 居る, 思う, 為る, 為る, 為る, 良い, 言う",35
"事, 人, 居る, 思う, 為る, 為る, 為る, 無い, 良い, 言う",38
"事, 人, 居る, 思う, 為る, 為る, 無い, 良い, 言う",72
"事, 人, 居る, 思う, 為る, 無い, 良い, 言う",75
"事, 人, 居る, 思う, 無い, 良い, 言う",91
"事, 人, 居る, 思う, 無い, 無い, 良い, 言う",62
"事, 人, 居る, 思う, 無い, 無い, 良い",39
"事, 人, 居る, 思う, 為る, 無い, 良い",119
"事, 人, 居る, 思う, 為る, 為る, 無い, 良い",162
"事, 人, 居る, 思う, 為る, 良い",136
"事, 人, 居る, 思う, 為る, 為る, 良い",199
"事, 人, 居る, 為る, 無い, 無い, 良い",43
"事, 人, 居る, 為る, 無い, 無い, 良い, 言う",35
"事, 人, 居る, 無い, 無い, 良い, 言う",53
"事, 人, 居る, 無い, 良い, 言う, 言う",42
"事, 人, 居る, 為る, 無い, 良い, 言う, 言う",66
"事, 人, 居る, 為る, 無い, 良い, 言う",200
"事, 人, 居る, 為る, 為る, 無い, 良い, 言う",188
"事, 人, 居る, 為る, 無い, 良い",207
"事, 人, 居る, 為る, 為る, 無い, 良い",196
"事, 人, 居る, 良い, 言う, 言う",50
"事, 人, 居る, 為る, 良い, 言う, 言う",54
"事, 人, 居る, 為る, 良い, 言う",192
"事, 人, 居る, 為る, 為る, 良い, 言う",178
"事, 人, 居る, 為る, 良い",204
"事, 人, 居る, 為る, 為る, 良い",211
"事, 人, 思う, 思う, 無い, 良い",43
"事, 人, 思う, 思う, 為る, 無い, 良い",76
"事, 人, 思う, 思う, 為る, 良い",73
"事, 人, 思う, 思う, 為る, 為る, 良い",101
"事, 人, 思う, 為る, 為る, 良い, 言う, 言う",42
"事, 人, 思う, 為る, 為る, 無い, 良い, 言う, 言う",54
"事, 人, 思う, 為る, 無い, 良い, 言う, 言う",97
"事, 人, 思う, 為る, 無い, 無い, 良い, 言う, 言う",78
"事, 人, 思う, 無い, 良い, 言う, 言う",84
"事, 人, 思う, 無い, 無い, 良い, 言う, 言う",64
"事, 人, 思う, 為る, 為る, 為る, 良い, 言う",64
"事, 人, 思う, 為る, 為る, 為る, 無い, 良い, 言う",86
"事, 人, 思う, 為る, 為る, 無い, 良い, 言う",182
"事, 人, 思う, 為る, 為る, 無い, 無い, 良い, 言う",81
"事, 人, 思う, 為る, 無い, 良い, 言う",230
"事, 人, 思う, 為る, 無い, 無い, 良い, 言う",117
"事, 人, 思う, 無い, 良い, 言う",190
"事, 人, 思う, 無い, 無い, 良い, 言う",118
"事, 人, 思う, 無い, 無い, 良い",73
"事, 人, 思う, 為る, 無い, 無い, 良い",70
"事, 人, 思う, 為る, 無い, 良い",245
"事, 人, 思う, 為る, 為る, 無い, 良い",281
"事, 人, 思う, 為る, 良い",252
"事, 人, 思う, 為る, 為る, 良い",295
"事, 人, 無い, 無い, 良い, 言う, 言う",83
"事, 人, 為る, 無い, 無い, 良い, 言う, 言う",140
"事, 人, 為る, 無い, 無い, 良い, 言う",226
"事, 人, 為る, 為る, 無い, 無い, 良い, 言う",188
"事, 人, 為る, 無い, 無い, 良い",160
"事, 人, 為る, 為る, 無い, 無い, 良い",115
"事, 人, 無い, 良い, 言う, 言う, 言う",33
"事, 人, 為る, 無い, 良い, 言う, 言う, 言う",51
"事, 人, 為る, 無い, 良い, 言う, 言う",263
"事, 人, 為る, 為る, 無い, 良い, 言う, 言う",226
"事, 人, 為る, 無い, 良い, 言う",577
"事, 人, 為る, 為る, 無い, 良い, 言う",522
"事, 人, 為る, 無い, 良い",481
"事, 人, 為る, 為る, 無い, 良い",447
"事, 人, 良い, 言う, 言う",128
"事, 人, 為る, 良い, 言う, 言う",187
"事, 人, 為る, 良い, 言う",466
"事, 人, 為る, 為る, 良い, 言う",380
"事, 人, 為る, 良い",470
"事, 人, 為る, 為る, 良い",462
"人, 思う, 思う, 無い, 良い, 言う",45
"人, 思う, 思う, 為る, 無い, 良い, 言う",68
"人, 思う, 思う, 為る, 無い, 良い",66
"人, 思う, 思う, 為る, 為る, 無い, 良い",60
"人, 思う, 思う, 良い, 言う",43
"人, 思う, 思う, 為る, 良い, 言う",70
"人, 思う, 思う, 為る, 良い",92
"人, 思う, 思う, 為る, 為る, 良い",87
"人, 思う, 無い, 無い, 良い, 言う, 言う",36
"人, 思う, 為る, 無い, 無い, 良い, 言う, 言う",44
"人, 思う, 為る, 無い, 良い, 言う, 言う",85
"人, 思う, 為る, 為る, 無い, 良い, 言う, 言う",52
"人, 思う, 為る, 良い, 言う, 言う",84
"人, 思う, 為る, 為る, 良い, 言う, 言う",58
"人, 思う, 無い, 無い, 良い, 言う",95
"人, 思う, 為る, 無い, 無い, 良い, 言う",102
"人, 思う, 為る, 無い, 良い, 言う",248
"人, 思う, 為る, 為る, 無い, 良い, 言う",153
"人, 思う, 為る, 良い, 言う",258
"人, 思う, 為る, 為る, 良い, 言う",181
"人, 思う, 無い, 無い, 良い",95
"人, 思う, 為る, 無い, 無い, 良い",124
"人, 思う, 為る, 無い, 良い",333
"人, 思う, 為る, 為る, 無い, 良い",234
"人, 思う, 為る, 良い",453
"人, 思う, 為る, 為る, 良い",453
"人, 居る, 居る, 無い, 良い, 言う, 言う",35
"人, 居る, 居る, 為る, 無い, 良い, 言う, 言う",66
"人, 居る, 居る, 為る, 無い, 良い, 言う",135
"人, 居る, 居る, 為る, 為る, 無い, 良い, 言う",253
"人, 居る, 居る, 為る, 無い, 良い",81
"人, 居る, 居る, 為る, 為る, 無い, 良い",147
"人, 居る, 居る, 良い, 言う, 言う",36
"人, 居る, 居る, 為る, 良い, 言う, 言う",63
"人, 居る, 居る, 為る, 良い, 言う",153
"人, 居る, 居る, 為る, 為る, 良い, 言う",248
"人, 居る, 居る, 為る, 良い",177
"人, 居る, 居る, 為る, 為る, 良い",294
"人, 居る, 思う, 思う, 良い",33
"人, 居る, 思う, 思う, 為る, 良い",62
"人, 居る, 思う, 為る, 為る, 良い, 言う",52
"人, 居る, 思う, 為る, 為る, 無い, 良い, 言う",63
"人, 居る, 思う, 為る, 無い, 良い, 言う",91
"人, 居る, 思う, 為る, 無い, 無い, 良い, 言う",35
"人, 居る, 思う, 無い, 良い, 言う",94
"人, 居る, 思う, 無い, 無い, 良い, 言う",42
"人, 居る, 思う, 無い, 無い, 良い",53
"人, 居る, 思う, 為る, 無い, 無い, 良い",70
"人, 居る, 思う, 為る, 無い, 良い",189
"人, 居る, 思う, 為る, 為る, 無い, 良い",130
"人, 居る, 思う, 為る, 良い",313
"人, 居る, 思う, 為る, 為る, 良い",405
"人, 居る, 無い, 無い, 良い, 言う",45
"人, 居る, 為る, 無い, 無い, 良い, 言う",45
"人, 居る, 為る, 無い, 無い, 良い",98
"人, 居る, 為る, 為る, 無い, 無い, 良い",61
"人, 居る, 無い, 良い, 言う, 言う",75
"人, 居る, 為る, 無い, 良い, 言う, 言う",105
"人, 居る, 為る, 無い, 良い, 言う",251
"人, 居る, 為る, 為る, 無い, 良い, 言う",292
"人, 居る, 為る, 無い, 良い",303
"人, 居る, 為る, 為る, 無い, 良い",272
"人, 居る, 良い, 言う, 言う",88
"人, 居る, 為る, 良い, 言う, 言う",104
"人, 居る, 為る, 良い, 言う",280
"人, 居る, 為る, 為る, 良い, 言う",282
"人, 居る, 為る, 良い",465
"人, 居る, 為る, 為る, 良い",574
"人, 為る, 無い, 無い, 無い, 良い",33
"人, 為る, 無い, 無い, 無い, 良い, 言う",40
"人, 無い, 無い, 無い, 良い, 言う",34
"人, 無い, 無い, 良い, 言う, 言う",65
"人, 為る, 無い, 無い, 良い, 言う, 言う",93
"人, 為る, 無い, 無い, 良い, 言う",198
"人, 為る, 為る, 無い, 無い, 良い, 言う",131
"人, 為る, 無い, 無い, 良い",225
"人, 為る, 為る, 無い, 無い, 良い",132
"人, 無い, 良い, 言う, 言う, 言う",38
"人, 為る, 無い, 良い, 言う, 言う, 言う",49
"人, 為る, 無い, 良い, 言う, 言う",242
"人, 為る, 為る, 無い, 良い, 言う, 言う",201
"人, 為る, 無い, 良い, 言う",533
"人, 為る, 為る, 無い, 良い, 言う",406
"人, 為る, 無い, 良い",604
"人, 為る, 為る, 無い, 良い",426
"人, 良い, 言う, 言う, 言う",45
"人, 為る, 良い, 言う, 言う, 言う",55
"人, 為る, 良い, 言う, 言う",268
"人, 為る, 為る, 良い, 言う, 言う",202
"人, 為る, 良い, 言う",612
"人, 為る, 為る, 良い, 言う",446
"人, 為る, 良い",853
"人, 為る, 為る, 良い",756
"人, 有る, 有る, 有る, 為る",36
"人, 有る, 有る, 有る, 為る, 言う",50
"人, 有る, 有る, 有る, 言う",46
"人, 有る, 有る, 有る, 言う, 言う",34
"事, 人, 思う, 成る, 有る, 有る",32
"事, 人, 思う, 成る, 有る, 有る, 為る",52
"人, 思う, 成る, 有る, 有る, 為る",63
"人, 思う, 成る, 有る, 有る, 為る, 為る",36
"事, 人, 成る, 有る, 有る, 無い",39
"事, 人, 成る, 有る, 有る, 為る, 無い",106
"人, 成る, 有る, 有る, 為る, 無い",98
"人, 成る, 有る, 有る, 為る, 為る, 無い",108
"事, 事, 人, 成る, 有る, 有る, 言う",48
"事, 事, 人, 成る, 有る, 有る, 為る, 言う",87
"事, 人, 成る, 有る, 有る, 為る, 言う",121
"事, 人, 成る, 有る, 有る, 為る, 為る, 言う",83
"人, 成る, 有る, 有る, 為る, 言う",81
"人, 成る, 有る, 有る, 為る, 為る, 言う",64
"事, 人, 居る, 成る, 有る, 有る",40
"事, 人, 居る, 成る, 有る, 有る, 為る",123
"人, 居る, 成る, 有る, 有る, 為る",99
"人, 居る, 成る, 有る, 有る, 為る, 為る",110
"事, 事, 人, 成る, 有る, 有る",61
"事, 事, 人, 成る, 有る, 有る, 為る",112
"事, 人, 成る, 有る, 有る, 為る",151
"事, 人, 成る, 有る, 有る, 為る, 為る",110
"人, 成る, 有る, 有る, 為る",120
"人, 成る, 有る, 有る, 為る, 為る",89
"人, 居る, 思う, 有る, 有る, 無い, 言う",36
"人, 居る, 思う, 有る, 有る, 為る, 無い, 言う",100
"人, 居る, 思う, 有る, 有る, 為る, 無い",80
"人, 居る, 思う, 有る, 有る, 為る, 為る, 無い",60
"人, 居る, 思う, 有る, 有る, 言う",36
"人, 居る, 思う, 有る, 有る, 為る, 言う",79
"人, 居る, 思う, 有る, 有る, 為る",93
"人, 居る, 思う, 有る, 有る, 為る, 為る",85
"事, 事, 人, 思う, 有る, 有る",31
"事, 事, 人, 思う, 有る, 有る, 為る",49
"事, 人, 思う, 有る, 有る, 無い, 言う",30
"事, 人, 思う, 有る, 有る, 為る, 無い, 言う",43
"事, 人, 思う, 有る, 有る, 為る, 無い",51
"事, 人, 思う, 有る, 有る, 言う",42
"事, 人, 思う, 有る, 有る, 為る, 言う",53
"事, 人, 思う, 有る, 有る, 為る",86
"事, 人, 思う, 有る, 有る, 為る, 為る",62
